Node,Packet,Direction,Protocol,Port,Time,Size,Offset
1,122,RX,UDP,9,6.40271,1052,0
1,122,TX,UDP,9,6.40271,1052,0
4,122,RX,UDP,9,6.40542,1052,0
4,122,TX,UDP,9,6.40542,1052,0
5,122,RX,UDP,9,6.40814,1052,0
5,122,TX,UDP,49153,6.40814,1052,0
4,122,RX,UDP,49153,6.41085,1052,0
4,122,TX,UDP,49153,6.41085,1052,0
1,122,RX,UDP,49153,6.41356,1052,0
1,122,TX,UDP,49153,6.41356,1052,0
0,122,RX,UDP,49153,6.41627,1052,0
0,123,TX,UDP,9,6.5,1052,0
1,123,RX,UDP,9,6.50271,1052,0
1,123,TX,UDP,9,6.50271,1052,0
4,123,RX,UDP,9,6.50542,1052,0
4,123,TX,UDP,9,6.50542,1052,0
5,123,RX,UDP,9,6.50814,1052,0
5,123,TX,UDP,49153,6.50814,1052,0
4,123,RX,UDP,49153,6.51085,1052,0
4,123,TX,UDP,49153,6.51085,1052,0
1,123,RX,UDP,49153,6.51356,1052,0
1,123,TX,UDP,49153,6.51356,1052,0
0,123,RX,UDP,49153,6.51627,1052,0
0,124,TX,UDP,9,6.6,1052,0
1,124,RX,UDP,9,6.60271,1052,0
1,124,TX,UDP,9,6.60271,1052,0
4,124,RX,UDP,9,6.60542,1052,0
4,124,TX,UDP,9,6.60542,1052,0
5,124,RX,UDP,9,6.60814,1052,0
5,124,TX,UDP,49153,6.60814,1052,0
4,124,RX,UDP,49153,6.61085,1052,0
4,124,TX,UDP,49153,6.61085,1052,0
1,124,RX,UDP,49153,6.61356,1052,0
1,124,TX,UDP,49153,6.61356,1052,0
0,124,RX,UDP,49153,6.61627,1052,0
0,125,TX,UDP,9,6.7,1052,0
1,125,RX,UDP,9,6.70271,1052,0
1,125,TX,UDP,9,6.70271,1052,0
4,125,RX,UDP,9,6.70542,1052,0
4,125,TX,UDP,9,6.70542,1052,0
5,125,RX,UDP,9,6.70814,1052,0
5,125,TX,UDP,49153,6.70814,1052,0
4,125,RX,UDP,49153,6.71085,1052,0
4,125,TX,UDP,49153,6.71085,1052,0
1,125,RX,UDP,49153,6.71356,1052,0
1,125,TX,UDP,49153,6.71356,1052,0
0,125,RX,UDP,49153,6.71627,1052,0
0,126,TX,UDP,9,6.8,1052,0
1,126,RX,UDP,9,6.80271,1052,0
1,126,TX,UDP,9,6.80271,1052,0
4,126,RX,UDP,9,6.80542,1052,0
4,126,TX,UDP,9,6.80542,1052,0
5,126,RX,UDP,9,6.80814,1052,0
5,126,TX,UDP,49153,6.80814,1052,0
4,126,RX,UDP,49153,6.81085,1052,0
4,126,TX,UDP,49153,6.81085,1052,0
1,126,RX,UDP,49153,6.81356,1052,0
1,126,TX,UDP,49153,6.81356,1052,0
0,126,RX,UDP,49153,6.81627,1052,0
0,127,TX,UDP,9,6.9,1052,0
1,127,RX,UDP,9,6.90271,1052,0
1,127,TX,UDP,9,6.90271,1052,0
4,127,RX,UDP,9,6.90542,1052,0
4,127,TX,UDP,9,6.90542,1052,0
5,127,RX,UDP,9,6.90814,1052,0
5,127,TX,UDP,49153,6.90814,1052,0
4,127,RX,UDP,49153,6.91085,1052,0
4,127,TX,UDP,49153,6.91085,1052,0
1,127,RX,UDP,49153,6.91356,1052,0
1,127,TX,UDP,49153,6.91356,1052,0
0,127,RX,UDP,49153,6.91627,1052,0
0,128,TX,UDP,9,7,1052,0
1,128,RX,UDP,9,7.00271,1052,0
1,128,TX,UDP,9,7.00271,1052,0
4,128,RX,UDP,9,7.00542,1052,0
4,128,TX,UDP,9,7.00542,1052,0
5,128,RX,UDP,9,7.00814,1052,0
5,128,TX,UDP,49153,7.00814,1052,0
4,128,RX,UDP,49153,7.01085,1052,0
4,128,TX,UDP,49153,7.01085,1052,0
1,128,RX,UDP,49153,7.01356,1052,0
1,128,TX,UDP,49153,7.01356,1052,0
0,128,RX,UDP,49153,7.01627,1052,0
0,129,TX,UDP,9,7.1,1052,0
1,129,RX,UDP,9,7.10271,1052,0
1,129,TX,UDP,9,7.10271,1052,0
4,129,RX,UDP,9,7.10542,1052,0
4,129,TX,UDP,9,7.10542,1052,0
5,129,RX,UDP,9,7.10814,1052,0
5,129,TX,UDP,49153,7.10814,1052,0
4,129,RX,UDP,49153,7.11085,1052,0
4,129,TX,UDP,49153,7.11085,1052,0
1,129,RX,UDP,49153,7.11356,1052,0
1,129,TX,UDP,49153,7.11356,1052,0
0,129,RX,UDP,49153,7.11627,1052,0
0,130,TX,UDP,9,7.2,1052,0
1,130,RX,UDP,9,7.20271,1052,0
1,130,TX,UDP,9,7.20271,1052,0
4,130,RX,UDP,9,7.20542,1052,0
4,130,TX,UDP,9,7.20542,1052,0
5,130,RX,UDP,9,7.20814,1052,0
5,130,TX,UDP,49153,7.20814,1052,0
4,130,RX,UDP,49153,7.21085,1052,0
4,130,TX,UDP,49153,7.21085,1052,0
1,130,RX,UDP,49153,7.21356,1052,0
1,130,TX,UDP,49153,7.21356,1052,0
0,130,RX,UDP,49153,7.21627,1052,0
0,131,TX,UDP,9,7.3,1052,0
1,131,RX,UDP,9,7.30271,1052,0
1,131,TX,UDP,9,7.30271,1052,0
4,131,RX,UDP,9,7.30542,1052,0
4,131,TX,UDP,9,7.30542,1052,0
5,131,RX,UDP,9,7.30814,1052,0
5,131,TX,UDP,49153,7.30814,1052,0
4,131,RX,UDP,49153,7.31085,1052,0
4,131,TX,UDP,49153,7.31085,1052,0
1,131,RX,UDP,49153,7.31356,1052,0
1,131,TX,UDP,49153,7.31356,1052,0
0,131,RX,UDP,49153,7.31627,1052,0
0,132,TX,UDP,9,7.4,1052,0
1,132,RX,UDP,9,7.40271,1052,0
1,132,TX,UDP,9,7.40271,1052,0
4,132,RX,UDP,9,7.40542,1052,0
4,132,TX,UDP,9,7.40542,1052,0
5,132,RX,UDP,9,7.40814,1052,0
5,132,TX,UDP,49153,7.40814,1052,0
4,132,RX,UDP,49153,7.41085,1052,0
4,132,TX,UDP,49153,7.41085,1052,0
1,132,RX,UDP,49153,7.41356,1052,0
1,132,TX,UDP,49153,7.41356,1052,0
0,132,RX,UDP,49153,7.41627,1052,0
0,133,TX,UDP,9,7.5,1052,0
1,133,RX,UDP,9,7.50271,1052,0
1,133,TX,UDP,9,7.50271,1052,0
4,133,RX,UDP,9,7.50542,1052,0
4,133,TX,UDP,9,7.50542,1052,0
5,133,RX,UDP,9,7.50814,1052,0
5,133,TX,UDP,49153,7.50814,1052,0
4,133,RX,UDP,49153,7.51085,1052,0
4,133,TX,UDP,49153,7.51085,1052,0
1,133,RX,UDP,49153,7.51356,1052,0
1,133,TX,UDP,49153,7.51356,1052,0
0,133,RX,UDP,49153,7.51627,1052,0
0,134,TX,UDP,9,7.6,1052,0
1,134,RX,UDP,9,7.60271,1052,0
1,134,TX,UDP,9,7.60271,1052,0
4,134,RX,UDP,9,7.60542,1052,0
4,134,TX,UDP,9,7.60542,1052,0
5,134,RX,UDP,9,7.60814,1052,0
5,134,TX,UDP,49153,7.60814,1052,0
4,134,RX,UDP,49153,7.61085,1052,0
4,134,TX,UDP,49153,7.61085,1052,0
1,134,RX,UDP,49153,7.61356,1052,0
1,134,TX,UDP,49153,7.61356,1052,0
0,134,RX,UDP,49153,7.61627,1052,0
0,135,TX,UDP,9,7.7,1052,0
1,135,RX,UDP,9,7.70271,1052,0
1,135,TX,UDP,9,7.70271,1052,0
4,135,RX,UDP,9,7.70542,1052,0
4,135,TX,UDP,9,7.70542,1052,0
5,135,RX,UDP,9,7.70814,1052,0
5,135,TX,UDP,49153,7.70814,1052,0
4,135,RX,UDP,49153,7.71085,1052,0
4,135,TX,UDP,49153,7.71085,1052,0
1,135,RX,UDP,49153,7.71356,1052,0
1,135,TX,UDP,49153,7.71356,1052,0
0,135,RX,UDP,49153,7.71627,1052,0
0,136,TX,UDP,9,7.8,1052,0
1,136,RX,UDP,9,7.80271,1052,0
1,136,TX,UDP,9,7.80271,1052,0
4,136,RX,UDP,9,7.80542,1052,0
4,136,TX,UDP,9,7.80542,1052,0
5,136,RX,UDP,9,7.80814,1052,0
5,136,TX,UDP,49153,7.80814,1052,0
4,136,RX,UDP,49153,7.81085,1052,0
4,136,TX,UDP,49153,7.81085,1052,0
1,136,RX,UDP,49153,7.81356,1052,0
1,136,TX,UDP,49153,7.81356,1052,0
0,136,RX,UDP,49153,7.81627,1052,0
0,137,TX,UDP,9,7.9,1052,0
1,137,RX,UDP,9,7.90271,1052,0
1,137,TX,UDP,9,7.90271,1052,0
4,137,RX,UDP,9,7.90542,1052,0
4,137,TX,UDP,9,7.90542,1052,0
5,137,RX,UDP,9,7.90814,1052,0
5,137,TX,UDP,49153,7.90814,1052,0
4,137,RX,UDP,49153,7.91085,1052,0
4,137,TX,UDP,49153,7.91085,1052,0
1,137,RX,UDP,49153,7.91356,1052,0
1,137,TX,UDP,49153,7.91356,1052,0
0,137,RX,UDP,49153,7.91627,1052,0
0,138,TX,UDP,9,8,1052,0
1,138,RX,UDP,9,8.00271,1052,0
1,138,TX,UDP,9,8.00271,1052,0
4,138,RX,UDP,9,8.00542,1052,0
4,138,TX,UDP,9,8.00542,1052,0
5,138,RX,UDP,9,8.00814,1052,0
5,138,TX,UDP,49153,8.00814,1052,0
4,138,RX,UDP,49153,8.01085,1052,0
4,138,TX,UDP,49153,8.01085,1052,0
1,138,RX,UDP,49153,8.01356,1052,0
1,138,TX,UDP,49153,8.01356,1052,0
0,138,RX,UDP,49153,8.01627,1052,0
0,139,TX,UDP,9,8.1,1052,0
1,139,RX,UDP,9,8.10271,1052,0
1,139,TX,UDP,9,8.10271,1052,0
4,139,RX,UDP,9,8.10542,1052,0
4,139,TX,UDP,9,8.10542,1052,0
5,139,RX,UDP,9,8.10814,1052,0
5,139,TX,UDP,49153,8.10814,1052,0
4,139,RX,UDP,49153,8.11085,1052,0
4,139,TX,UDP,49153,8.11085,1052,0
1,139,RX,UDP,49153,8.11356,1052,0
1,139,TX,UDP,49153,8.11356,1052,0
0,139,RX,UDP,49153,8.11627,1052,0
0,140,TX,UDP,9,8.2,1052,0
1,140,RX,UDP,9,8.20271,1052,0
1,140,TX,UDP,9,8.20271,1052,0
4,140,RX,UDP,9,8.20542,1052,0
4,140,TX,UDP,9,8.20542,1052,0
5,140,RX,UDP,9,8.20814,1052,0
5,140,TX,UDP,49153,8.20814,1052,0
4,140,RX,UDP,49153,8.21085,1052,0
4,140,TX,UDP,49153,8.21085,1052,0
1,140,RX,UDP,49153,8.21356,1052,0
1,140,TX,UDP,49153,8.21356,1052,0
0,140,RX,UDP,49153,8.21627,1052,0
0,141,TX,UDP,9,8.3,1052,0
1,141,RX,UDP,9,8.30271,1052,0
1,141,TX,UDP,9,8.30271,1052,0
4,141,RX,UDP,9,8.30542,1052,0
4,141,TX,UDP,9,8.30542,1052,0
5,141,RX,UDP,9,8.30814,1052,0
5,141,TX,UDP,49153,8.30814,1052,0
4,141,RX,UDP,49153,8.31085,1052,0
4,141,TX,UDP,49153,8.31085,1052,0
1,141,RX,UDP,49153,8.31356,1052,0
1,141,TX,UDP,49153,8.31356,1052,0
0,141,RX,UDP,49153,8.31627,1052,0
0,142,TX,UDP,9,8.4,1052,0
1,142,RX,UDP,9,8.40271,1052,0
1,142,TX,UDP,9,8.40271,1052,0
4,142,RX,UDP,9,8.40542,1052,0
4,142,TX,UDP,9,8.40542,1052,0
5,142,RX,UDP,9,8.40814,1052,0
5,142,TX,UDP,49153,8.40814,1052,0
4,142,RX,UDP,49153,8.41085,1052,0
4,142,TX,UDP,49153,8.41085,1052,0
1,142,RX,UDP,49153,8.41356,1052,0
1,142,TX,UDP,49153,8.41356,1052,0
0,142,RX,UDP,49153,8.41627,1052,0
0,143,TX,UDP,9,8.5,1052,0
1,143,RX,UDP,9,8.50271,1052,0
1,143,TX,UDP,9,8.50271,1052,0
4,143,RX,UDP,9,8.50542,1052,0
4,143,TX,UDP,9,8.50542,1052,0
5,143,RX,UDP,9,8.50814,1052,0
5,143,TX,UDP,49153,8.50814,1052,0
4,143,RX,UDP,49153,8.51085,1052,0
4,143,TX,UDP,49153,8.51085,1052,0
1,143,RX,UDP,49153,8.51356,1052,0
1,143,TX,UDP,49153,8.51356,1052,0
0,143,RX,UDP,49153,8.51627,1052,0
0,144,TX,UDP,9,8.6,1052,0
1,144,RX,UDP,9,8.60271,1052,0
1,144,TX,UDP,9,8.60271,1052,0
4,144,RX,UDP,9,8.60542,1052,0
4,144,TX,UDP,9,8.60542,1052,0
5,144,RX,UDP,9,8.60814,1052,0
5,144,TX,UDP,49153,8.60814,1052,0
4,144,RX,UDP,49153,8.61085,1052,0
4,144,TX,UDP,49153,8.61085,1052,0
1,144,RX,UDP,49153,8.61356,1052,0
1,144,TX,UDP,49153,8.61356,1052,0
0,144,RX,UDP,49153,8.61627,1052,0
0,145,TX,UDP,9,8.7,1052,0
1,145,RX,UDP,9,8.70271,1052,0
1,145,TX,UDP,9,8.70271,1052,0
4,145,RX,UDP,9,8.70542,1052,0
4,145,TX,UDP,9,8.70542,1052,0
5,145,RX,UDP,9,8.70814,1052,0
5,145,TX,UDP,49153,8.70814,1052,0
4,145,RX,UDP,49153,8.71085,1052,0
4,145,TX,UDP,49153,8.71085,1052,0
1,145,RX,UDP,49153,8.71356,1052,0
1,145,TX,UDP,49153,8.71356,1052,0
0,145,RX,UDP,49153,8.71627,1052,0
0,146,TX,UDP,9,8.8,1052,0
1,146,RX,UDP,9,8.80271,1052,0
1,146,TX,UDP,9,8.80271,1052,0
4,146,RX,UDP,9,8.80542,1052,0
4,146,TX,UDP,9,8.80542,1052,0
5,146,RX,UDP,9,8.80814,1052,0
5,146,TX,UDP,49153,8.80814,1052,0
4,146,RX,UDP,49153,8.81085,1052,0
4,146,TX,UDP,49153,8.81085,1052,0
1,146,RX,UDP,49153,8.81356,1052,0
1,146,TX,UDP,49153,8.81356,1052,0
0,146,RX,UDP,49153,8.81627,1052,0
0,147,TX,UDP,9,8.9,1052,0
1,147,RX,UDP,9,8.90271,1052,0
1,147,TX,UDP,9,8.90271,1052,0
4,147,RX,UDP,9,8.90542,1052,0
4,147,TX,UDP,9,8.90542,1052,0
5,147,RX,UDP,9,8.90814,1052,0
5,147,TX,UDP,49153,8.90814,1052,0
4,147,RX,UDP,49153,8.91085,1052,0
4,147,TX,UDP,49153,8.91085,1052,0
1,147,RX,UDP,49153,8.91356,1052,0
1,147,TX,UDP,49153,8.91356,1052,0
0,147,RX,UDP,49153,8.91627,1052,0
0,148,TX,UDP,9,9,1052,0
1,148,RX,UDP,9,9.00271,1052,0
1,148,TX,UDP,9,9.00271,1052,0
4,148,RX,UDP,9,9.00542,1052,0
4,148,TX,UDP,9,9.00542,1052,0
5,148,RX,UDP,9,9.00814,1052,0
5,148,TX,UDP,49153,9.00814,1052,0
4,148,RX,UDP,49153,9.01085,1052,0
4,148,TX,UDP,49153,9.01085,1052,0
1,148,RX,UDP,49153,9.01356,1052,0
1,148,TX,UDP,49153,9.01356,1052,0
0,148,RX,UDP,49153,9.01627,1052,0
0,149,TX,UDP,9,9.1,1052,0
1,149,RX,UDP,9,9.10271,1052,0
1,149,TX,UDP,9,9.10271,1052,0
4,149,RX,UDP,9,9.10542,1052,0
4,149,TX,UDP,9,9.10542,1052,0
5,149,RX,UDP,9,9.10814,1052,0
5,149,TX,UDP,49153,9.10814,1052,0
4,149,RX,UDP,49153,9.11085,1052,0
4,149,TX,UDP,49153,9.11085,1052,0
1,149,RX,UDP,49153,9.11356,1052,0
1,149,TX,UDP,49153,9.11356,1052,0
0,149,RX,UDP,49153,9.11627,1052,0
0,150,TX,UDP,9,9.2,1052,0
1,150,RX,UDP,9,9.20271,1052,0
1,150,TX,UDP,9,9.20271,1052,0
4,150,RX,UDP,9,9.20542,1052,0
4,150,TX,UDP,9,9.20542,1052,0
5,150,RX,UDP,9,9.20814,1052,0
5,150,TX,UDP,49153,9.20814,1052,0
4,150,RX,UDP,49153,9.21085,1052,0
4,150,TX,UDP,49153,9.21085,1052,0
1,150,RX,UDP,49153,9.21356,1052,0
1,150,TX,UDP,49153,9.21356,1052,0
0,150,RX,UDP,49153,9.21627,1052,0
0,151,TX,UDP,9,9.3,1052,0
1,151,RX,UDP,9,9.30271,1052,0
1,151,TX,UDP,9,9.30271,1052,0
4,151,RX,UDP,9,9.30542,1052,0
4,151,TX,UDP,9,9.30542,1052,0
5,151,RX,UDP,9,9.30814,1052,0
5,151,TX,UDP,49153,9.30814,1052,0
4,151,RX,UDP,49153,9.31085,1052,0
4,151,TX,UDP,49153,9.31085,1052,0
1,151,RX,UDP,49153,9.31356,1052,0
1,151,TX,UDP,49153,9.31356,1052,0
0,151,RX,UDP,49153,9.31627,1052,0
0,152,TX,UDP,9,9.4,1052,0
1,152,RX,UDP,9,9.40271,1052,0
1,152,TX,UDP,9,9.40271,1052,0
4,152,RX,UDP,9,9.40542,1052,0
4,152,TX,UDP,9,9.40542,1052,0
5,152,RX,UDP,9,9.40814,1052,0
5,152,TX,UDP,49153,9.40814,1052,0
4,152,RX,UDP,49153,9.41085,1052,0
4,152,TX,UDP,49153,9.41085,1052,0
1,152,RX,UDP,49153,9.41356,1052,0
1,152,TX,UDP,49153,9.41356,1052,0
0,152,RX,UDP,49153,9.41627,1052,0
0,153,TX,UDP,9,9.5,1052,0
1,153,RX,UDP,9,9.50271,1052,0
1,153,TX,UDP,9,9.50271,1052,0
4,153,RX,UDP,9,9.50542,1052,0
4,153,TX,UDP,9,9.50542,1052,0
5,153,RX,UDP,9,9.50814,1052,0
5,153,TX,UDP,49153,9.50814,1052,0
4,153,RX,UDP,49153,9.51085,1052,0
4,153,TX,UDP,49153,9.51085,1052,0
1,153,RX,UDP,49153,9.51356,1052,0
1,153,TX,UDP,49153,9.51356,1052,0
0,153,RX,UDP,49153,9.51627,1052,0
0,154,TX,UDP,9,9.6,1052,0
1,154,RX,UDP,9,9.60271,1052,0
1,154,TX,UDP,9,9.60271,1052,0
4,154,RX,UDP,9,9.60542,1052,0
4,154,TX,UDP,9,9.60542,1052,0
5,154,RX,UDP,9,9.60814,1052,0
5,154,TX,UDP,49153,9.60814,1052,0
4,154,RX,UDP,49153,9.61085,1052,0
4,154,TX,UDP,49153,9.61085,1052,0
1,154,RX,UDP,49153,9.61356,1052,0
1,154,TX,UDP,49153,9.61356,1052,0
0,154,RX,UDP,49153,9.61627,1052,0
0,155,TX,UDP,9,9.7,1052,0
1,155,RX,UDP,9,9.70271,1052,0
1,155,TX,UDP,9,9.70271,1052,0
4,155,RX,UDP,9,9.70542,1052,0
4,155,TX,UDP,9,9.70542,1052,0
5,155,RX,UDP,9,9.70814,1052,0
5,155,TX,UDP,49153,9.70814,1052,0
4,155,RX,UDP,49153,9.71085,1052,0
4,155,TX,UDP,49153,9.71085,1052,0
1,155,RX,UDP,49153,9.71356,1052,0
1,155,TX,UDP,49153,9.71356,1052,0
0,155,RX,UDP,49153,9.71627,1052,0
0,156,TX,UDP,9,9.8,1052,0
1,156,RX,UDP,9,9.80271,1052,0
1,156,TX,UDP,9,9.80271,1052,0
4,156,RX,UDP,9,9.80542,1052,0
4,156,TX,UDP,9,9.80542,1052,0
5,156,RX,UDP,9,9.80814,1052,0
5,156,TX,UDP,49153,9.80814,1052,0
4,156,RX,UDP,49153,9.81085,1052,0
4,156,TX,UDP,49153,9.81085,1052,0
1,156,RX,UDP,49153,9.81356,1052,0
1,156,TX,UDP,49153,9.81356,1052,0
0,156,RX,UDP,49153,9.81627,1052,0
0,157,TX,UDP,9,9.9,1052,0
1,157,RX,UDP,9,9.90271,1052,0
1,157,TX,UDP,9,9.90271,1052,0
4,157,RX,UDP,9,9.90542,1052,0
4,157,TX,UDP,9,9.90542,1052,0
5,157,RX,UDP,9,9.90814,1052,0
5,157,TX,UDP,49153,9.90814,1052,0
4,157,RX,UDP,49153,9.91085,1052,0
4,157,TX,UDP,49153,9.91085,1052,0
1,157,RX,UDP,49153,9.91356,1052,0
1,157,TX,UDP,49153,9.91356,1052,0
0,157,RX,UDP,49153,9.91627,1052,0
0,158,TX,UDP,9,10,1052,0
1,158,RX,UDP,9,10.0027,1052,0
1,158,TX,UDP,9,10.0027,1052,0
4,158,RX,UDP,9,10.0054,1052,0
4,158,TX,UDP,9,10.0054,1052,0
5,158,RX,UDP,9,10.0081,1052,0
5,158,TX,UDP,49153,10.0081,1052,0
4,158,RX,UDP,49153,10.0108,1052,0
4,158,TX,UDP,49153,10.0108,1052,0
1,158,RX,UDP,49153,10.0136,1052,0
1,158,TX,UDP,49153,10.0136,1052,0
0,158,RX,UDP,49153,10.0163,1052,0
0,159,TX,UDP,9,10.1,1052,0
1,159,RX,UDP,9,10.1027,1052,0
1,159,TX,UDP,9,10.1027,1052,0
4,159,RX,UDP,9,10.1054,1052,0
4,159,TX,UDP,9,10.1054,1052,0
5,159,RX,UDP,9,10.1081,1052,0
5,159,TX,UDP,49153,10.1081,1052,0
4,159,RX,UDP,49153,10.1108,1052,0
4,159,TX,UDP,49153,10.1108,1052,0
1,159,RX,UDP,49153,10.1136,1052,0
1,159,TX,UDP,49153,10.1136,1052,0
0,159,RX,UDP,49153,10.1163,1052,0
0,160,TX,UDP,9,10.2,1052,0
1,160,RX,UDP,9,10.2027,1052,0
1,160,TX,UDP,9,10.2027,1052,0
4,160,RX,UDP,9,10.2054,1052,0
4,160,TX,UDP,9,10.2054,1052,0
5,160,RX,UDP,9,10.2081,1052,0
5,160,TX,UDP,49153,10.2081,1052,0
4,160,RX,UDP,49153,10.2108,1052,0
4,160,TX,UDP,49153,10.2108,1052,0
1,160,RX,UDP,49153,10.2136,1052,0
1,160,TX,UDP,49153,10.2136,1052,0
0,160,RX,UDP,49153,10.2163,1052,0
0,161,TX,UDP,9,10.3,1052,0
1,161,RX,UDP,9,10.3027,1052,0
1,161,TX,UDP,9,10.3027,1052,0
4,161,RX,UDP,9,10.3054,1052,0
4,161,TX,UDP,9,10.3054,1052,0
5,161,RX,UDP,9,10.3081,1052,0
5,161,TX,UDP,49153,10.3081,1052,0
4,161,RX,UDP,49153,10.3108,1052,0
4,161,TX,UDP,49153,10.3108,1052,0
1,161,RX,UDP,49153,10.3136,1052,0
1,161,TX,UDP,49153,10.3136,1052,0
0,161,RX,UDP,49153,10.3163,1052,0
0,162,TX,UDP,9,10.4,1052,0
1,162,RX,UDP,9,10.4027,1052,0
1,162,TX,UDP,9,10.4027,1052,0
4,162,RX,UDP,9,10.4054,1052,0
4,162,TX,UDP,9,10.4054,1052,0
5,162,RX,UDP,9,10.4081,1052,0
5,162,TX,UDP,49153,10.4081,1052,0
4,162,RX,UDP,49153,10.4108,1052,0
4,162,TX,UDP,49153,10.4108,1052,0
1,162,RX,UDP,49153,10.4136,1052,0
1,162,TX,UDP,49153,10.4136,1052,0
0,162,RX,UDP,49153,10.4163,1052,0
0,163,TX,UDP,9,10.5,1052,0
1,163,RX,UDP,9,10.5027,1052,0
1,163,TX,UDP,9,10.5027,1052,0
4,163,RX,UDP,9,10.5054,1052,0
4,163,TX,UDP,9,10.5054,1052,0
5,163,RX,UDP,9,10.5081,1052,0
5,163,TX,UDP,49153,10.5081,1052,0
4,163,RX,UDP,49153,10.5108,1052,0
4,163,TX,UDP,49153,10.5108,1052,0
1,163,RX,UDP,49153,10.5136,1052,0
1,163,TX,UDP,49153,10.5136,1052,0
0,163,RX,UDP,49153,10.5163,1052,0
0,164,TX,UDP,9,10.6,1052,0
1,164,RX,UDP,9,10.6027,1052,0
1,164,TX,UDP,9,10.6027,1052,0
4,164,RX,UDP,9,10.6054,1052,0
4,164,TX,UDP,9,10.6054,1052,0
5,164,RX,UDP,9,10.6081,1052,0
5,164,TX,UDP,49153,10.6081,1052,0
4,164,RX,UDP,49153,10.6108,1052,0
4,164,TX,UDP,49153,10.6108,1052,0
1,164,RX,UDP,49153,10.6136,1052,0
1,164,TX,UDP,49153,10.6136,1052,0
0,164,RX,UDP,49153,10.6163,1052,0
0,165,TX,UDP,9,10.7,1052,0
1,165,RX,UDP,9,10.7027,1052,0
1,165,TX,UDP,9,10.7027,1052,0
4,165,RX,UDP,9,10.7054,1052,0
4,165,TX,UDP,9,10.7054,1052,0
5,165,RX,UDP,9,10.7081,1052,0
5,165,TX,UDP,49153,10.7081,1052,0
4,165,RX,UDP,49153,10.7108,1052,0
4,165,TX,UDP,49153,10.7108,1052,0
1,165,RX,UDP,49153,10.7136,1052,0
1,165,TX,UDP,49153,10.7136,1052,0
0,165,RX,UDP,49153,10.7163,1052,0
0,166,TX,UDP,9,10.8,1052,0
1,166,RX,UDP,9,10.8027,1052,0
1,166,TX,UDP,9,10.8027,1052,0
4,166,RX,UDP,9,10.8054,1052,0
4,166,TX,UDP,9,10.8054,1052,0
5,166,RX,UDP,9,10.8081,1052,0
5,166,TX,UDP,49153,10.8081,1052,0
4,166,RX,UDP,49153,10.8108,1052,0
4,166,TX,UDP,49153,10.8108,1052,0
1,166,RX,UDP,49153,10.8136,1052,0
1,166,TX,UDP,49153,10.8136,1052,0
0,166,RX,UDP,49153,10.8163,1052,0
0,167,TX,UDP,9,10.9,1052,0
1,167,RX,UDP,9,10.9027,1052,0
1,167,TX,UDP,9,10.9027,1052,0
4,167,RX,UDP,9,10.9054,1052,0
4,167,TX,UDP,9,10.9054,1052,0
5,167,RX,UDP,9,10.9081,1052,0
5,167,TX,UDP,49153,10.9081,1052,0
4,167,RX,UDP,49153,10.9108,1052,0
4,167,TX,UDP,49153,10.9108,1052,0
1,167,RX,UDP,49153,10.9136,1052,0
1,167,TX,UDP,49153,10.9136,1052,0
0,167,RX,UDP,49153,10.9163,1052,0
0,168,TX,UDP,9,11,1052,0
1,168,RX,UDP,9,11.0027,1052,0
1,168,TX,UDP,9,11.0027,1052,0
4,168,RX,UDP,9,11.0054,1052,0
4,168,TX,UDP,9,11.0054,1052,0
5,168,RX,UDP,9,11.0081,1052,0
5,168,TX,UDP,49153,11.0081,1052,0
4,168,RX,UDP,49153,11.0108,1052,0
4,168,TX,UDP,49153,11.0108,1052,0
1,168,RX,UDP,49153,11.0136,1052,0
1,168,TX,UDP,49153,11.0136,1052,0
0,168,RX,UDP,49153,11.0163,1052,0
0,169,TX,UDP,9,11.1,1052,0
1,169,RX,UDP,9,11.1027,1052,0
1,169,TX,UDP,9,11.1027,1052,0
4,169,RX,UDP,9,11.1054,1052,0
4,169,TX,UDP,9,11.1054,1052,0
5,169,RX,UDP,9,11.1081,1052,0
5,169,TX,UDP,49153,11.1081,1052,0
4,169,RX,UDP,49153,11.1108,1052,0
4,169,TX,UDP,49153,11.1108,1052,0
1,169,RX,UDP,49153,11.1136,1052,0
1,169,TX,UDP,49153,11.1136,1052,0
0,169,RX,UDP,49153,11.1163,1052,0
0,170,TX,UDP,9,11.2,1052,0
1,170,RX,UDP,9,11.2027,1052,0
1,170,TX,UDP,9,11.2027,1052,0
4,170,RX,UDP,9,11.2054,1052,0
4,170,TX,UDP,9,11.2054,1052,0
5,170,RX,UDP,9,11.2081,1052,0
5,170,TX,UDP,49153,11.2081,1052,0
4,170,RX,UDP,49153,11.2108,1052,0
4,170,TX,UDP,49153,11.2108,1052,0
1,170,RX,UDP,49153,11.2136,1052,0
1,170,TX,UDP,49153,11.2136,1052,0
0,170,RX,UDP,49153,11.2163,1052,0
0,171,TX,UDP,9,11.3,1052,0
1,171,RX,UDP,9,11.3027,1052,0
1,171,TX,UDP,9,11.3027,1052,0
4,171,RX,UDP,9,11.3054,1052,0
4,171,TX,UDP,9,11.3054,1052,0
5,171,RX,UDP,9,11.3081,1052,0
5,171,TX,UDP,49153,11.3081,1052,0
4,171,RX,UDP,49153,11.3108,1052,0
4,171,TX,UDP,49153,11.3108,1052,0
1,171,RX,UDP,49153,11.3136,1052,0
