date,time,timestamp,F1/T,F2/T,F3/T,F4/T,F5/T,F6/T,F7/T,F8/T,F9/T,F10/T,F1/P,F2/P,F3/P,F4/P,F5/P,F6/P,F7/P,F8/P,F9/P,F10/P,F1/Avg_packet_size,F2/Avg_packet_size,F3/Avg_packet_size,F4/Avg_packet_size,F5/Avg_packet_size,F6/Avg_packet_size,F7/Avg_packet_size,F8/Avg_packet_size,F9/Avg_packet_size,F10/Avg_packet_size,F1/n_packets,F2/n_packets,F3/n_packets,F4/n_packets,F5/n_packets,F6/n_packets,F7/n_packets,F8/n_packets,F9/n_packets,F10/n_packets,F1/q_type,F2/q_type,F3/q_type,F4/q_type,F5/q_type,F6/q_type,F7/q_type,F8/q_type,F9/q_type,F10/q_type,Total/T,Total/P,F1_ips,F2_ips,F3_ips,F4_ips,F5_ips,F6_ips,F7_ips,F8_ips,F9_ips,F10_ips,traffic_level
2024-02-27,12:50,1709005800,747.9136429733334,0.0,288.16225549333336,110.76347997333332,140.3348236,98.76163750666666,84.97770672,103.022981,133.8985032666667,67.18669418666667,109.235805,0.0,21.42724833333333,18.866388333333333,14.03332,8.939678333333333,9.370233333333331,6.759995,7.645973333333333,6.352201666666667,855.8476350466468,0.0,1681.0502858937634,733.8678051169129,1250.01446200899,1380.9450662561123,1133.612468561793,1905.0121523758523,2189.036265058035,1322.114317844128,65541483.0,0.0,12856349.0,11319833.0,8419992.0,5363807.0,5622140.0,4055997.0,4587584.0,3811321.0,Background_Sync,Background_Sync,Interactive_Web,Interactive_Web,Streaming_Media,Interactive_Web,Interactive_Web,Interactive_Web,Interactive_Web,Interactive_Web,1775.02172472,202.6308433333333,* * 32.35%,* 150.37.54.0/23 16.47%,150.37.248.94 * 13.98%,* 150.37.0.0/16 8.80%,*:: 2001::/16 5.40%,*:: *:: 5.28%,176.247.49.6 131.75.67.175 5.13%,* 150.37.248.94 4.60%,157.90.246.89 47.193.107.5 4.08%,52.0.0.0/8 150.37.55.225 3.91%,4
2025-09-04,02:20,1756920000,0.0,169.38401352000002,0.0,0.0,0.0,111.89734037333334,27.97639864,0.0,0.0,9.595582493333334,0.0,27.417605,0.0,0.0,0.0,8.192471666666666,8.035956666666667,0.0,0.0,5.953478333333334,0.0,772.2411089517119,0.0,0.0,0.0,1707.3196119282684,435.1752971125197,0.0,0.0,201.4700893343303,0.0,16450563.0,0.0,0.0,0.0,4915483.0,4821574.0,0.0,0.0,3572087.0,Interactive_Web,Interactive_Web,Background_Sync,Background_Sync,Real_Time_Interactive,Interactive_Web,Real_Time_Interactive,Streaming_Media,Streaming_Media,Real_Time_Interactive,318.8533350266667,49.59951166666667,* * 40.58%,203.190.176.0/20 * 14.67%,150.37.248.94 * 11.33%,2404:93dc:a0b0::/44 2001:fe1d:be8d:e08d:7f01:ce1f:c183:fc0e 6.67%,*:: 2001::/16 5.73%,* 150.37.136.0/22 5.32%,*:: 2001:f3ff:a30a:8000::/50 5.15%,2001::/16 *:: 4.95%,* 150.37.192.0/18 4.79%,*:: *:: 0.79%,2
2025-01-14,15:30,1736836200,3389.496123826667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,328.55700666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1289.538822430835,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,197134204.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Background_Sync,Background_Sync,Interactive_Web,Background_Sync,Real_Time_Interactive,Interactive_Web,Interactive_Web,Interactive_Web,Interactive_Web,Streaming_Media,3389.496123826667,328.55700666666667,* * 32.92%,150.37.248.94 * 17.24%,* 150.37.0.0/16 15.05%,*:: 2001::/16 6.54%,2001:f3ff:a30a:2f1:7fff:c08f:cf9c:f10d *:: 5.52%,* 202.203.193.120/30 4.88%,* 202.203.193.116/30 4.84%,*:: *:: 4.65%,*:: 2001:f3ff:a30a::/48 4.32%,150.37.128.0/17 * 4.04%,5
2024-10-21,04:40,1729453200,0.0,0.0,0.0,0.0,44.74168792,0.0,0.0,78.69100436,0.0,0.0,0.0,0.0,0.0,0.0,13.202428333333334,0.0,0.0,7.07772,0.0,0.0,0.0,0.0,0.0,0.0,423.6122968287274,0.0,0.0,1389.7661316073538,0.0,0.0,0.0,0.0,0.0,0.0,7921457.0,0.0,0.0,4246632.0,0.0,0.0,Interactive_Web,Interactive_Web,Streaming_Media,Background_Sync,Real_Time_Interactive,Real_Time_Interactive,Real_Time_Interactive,Interactive_Web,Real_Time_Interactive,Real_Time_Interactive,123.43269228,20.280148333333333,* * 42.19%,150.37.248.94 * 14.21%,150.37.158.57 * 10.80%,* 150.37.128.0/19 7.75%,*:: 2001::/16 6.53%,* 202.203.193.120/30 4.86%,* 202.203.193.116/30 4.63%,2001::/16 *:: 4.45%,150.37.128.0/17 * 4.12%,*:: *:: 0.46%,1
2024-12-29,18:50,1735465800,238.11441894666663,251.05603092,0.0,116.53119810666666,0.0,0.0,48.37992224,0.0,0.0,15.29562112,72.0182,26.211825,0.0,6.982425,0.0,0.0,6.994,0.0,0.0,7.66048,413.2886182705668,1197.2460469654438,0.0,2086.1519834918863,0.0,0.0,864.6683271375465,0.0,0.0,249.58653243660973,43210920.0,15727095.0,0.0,4189455.0,0.0,0.0,4196400.0,0.0,0.0,4596288.0,Interactive_Web,Streaming_Media,Background_Sync,Interactive_Web,Interactive_Web,Real_Time_Interactive,Real_Time_Interactive,Real_Time_Interactive,Real_Time_Interactive,Real_Time_Interactive,669.3771913333334,119.86693,* * 28.55%,150.37.248.94 * 19.24%,* 150.37.128.0/17 15.76%,*:: 2001::/16 9.34%,2001:f3ff:a30a:2f1:7fff:c08f:cf9c:f10d *:: 7.14%,* 150.37.248.94 5.16%,150.37.252.99 210.188.64.86 4.63%,203.190.176.0/20 * 4.58%,2001::/16 *:: 4.49%,*:: *:: 1.12%,2
2024-03-15,08:30,1710459000,0.0,111.20585056,0.0,158.25625750666666,0.0,0.0,0.0,69.23954350666666,28.661907093333333,14.65780316,0.0,22.587783333333338,0.0,12.872435,0.0,0.0,0.0,8.790211666666666,3.6072033333333335,4.321401666666667,0.0,615.4092730067213,0.0,1536.7746808069594,0.0,0.0,0.0,984.6114367363548,993.2177522568268,423.98868152732854,0.0,13552670.0,0.0,7723461.0,0.0,0.0,0.0,5274127.0,2164322.0,2592841.0,Interactive_Web,Interactive_Web,Background_Sync,Background_Sync,Interactive_Web,Real_Time_Interactive,Interactive_Web,Streaming_Media,Real_Time_Interactive,Real_Time_Interactive,382.0213618266667,52.179035,* * 34.43%,150.37.248.94 * 18.20%,* 150.37.0.0/17 11.24%,* 150.37.54.160/30 9.35%,2001:f3ff:a30a:2f1:7fff:c08f:cf9c:f10d *:: 6.46%,*:: 2001::/16 5.77%,* 150.37.248.94 4.51%,52.0.0.0/8 150.37.54.163 4.31%,* 203.190.176.0/20 4.06%,*:: *:: 1.66%,2
2025-05-12,15:40,1747032000,3240.6919612666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,299.291405,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1353.4852267419217,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,179574843.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Background_Sync,Interactive_Web,Background_Sync,Interactive_Web,Interactive_Web,Background_Sync,Real_Time_Interactive,Interactive_Web,Real_Time_Interactive,Streaming_Media,3240.6919612666666,299.291405,* * 35.75%,150.37.248.94 * 14.06%,* 150.37.0.0/16 12.89%,*:: 2001::/16 9.74%,* 202.203.193.116/30 5.39%,* 202.203.193.120/30 5.38%,* 150.37.192.0/18 5.01%,2001:f3ff:a30a:2f1:7fff:c08f:cf9c:f10d *:: 4.46%,203.190.176.0/20 * 4.29%,*:: *:: 3.03%,5
2024-05-31,11:10,1717121400,3682.298146733334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,289.3412883333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1512.444151257821,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,182600039.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Background_Sync,Background_Sync,Background_Sync,Interactive_Web,Interactive_Web,Streaming_Media,Real_Time_Interactive,Real_Time_Interactive,Real_Time_Interactive,Interactive_Web,3682.298146733334,289.3412883333333,* * 32.74%,150.37.248.94 * 17.61%,* 202.203.193.0/25 10.41%,*:: 2001::/16 6.94%,151.119.208.0/26 * 6.72%,*:: *:: 6.18%,* 150.37.128.0/19 5.36%,150.37.158.57 * 4.86%,203.190.176.0/20 * 4.64%,* 150.37.192.0/18 4.54%,5
2025-07-07,14:10,1751865000,1622.4543737800002,1622.4543737800002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,153.5062616666667,153.5062616666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1321.163023062132,1321.163023062132,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,92103757.0,92103757.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Background_Sync,Interactive_Web,Interactive_Web,Background_Sync,Background_Sync,Streaming_Media,Interactive_Web,Interactive_Web,Interactive_Web,Real_Time_Interactive,3244.9087475600004,307.0125233333334,* * 46.16%,*:: 2001::/16 10.40%,150.37.248.94 * 9.62%,* 202.203.193.96/27 7.99%,* 150.37.128.0/17 7.73%,* 150.37.136.0/22 4.97%,2001::/16 *:: 4.66%,* 202.203.193.116/30 4.08%,* 202.203.193.120/30 3.69%,*:: *:: 0.71%,5
2024-04-28,05:10,1714248600,0.0,0.0,0.0,0.0,0.0,0.0,0.0,94.24402664,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.838481666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1722.678206102768,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4103089.0,0.0,0.0,Interactive_Web,Real_Time_Interactive,Real_Time_Interactive,Streaming_Media,Real_Time_Interactive,Real_Time_Interactive,Interactive_Web,Interactive_Web,Real_Time_Interactive,Real_Time_Interactive,94.24402664,6.838481666666667,* * 21.97%,150.37.248.94 * 18.35%,* 150.37.0.0/16 13.76%,203.190.187.182 * 10.15%,2001:f3ff:a30a:2f1:7fff:c08f:cf9c:f10d *:: 8.64%,*:: *:: 7.32%,219.56.91.49 133.151.13.159 5.74%,* 150.37.248.94 5.48%,*:: 2001:f3ff:a30a::/48 4.41%,203.190.176.0/20 * 4.19%,1
2024-11-24,07:00,1732399200,0.0,0.0,0.0,0.0,0.0,56.21261481333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.370176666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,839.4777232897912,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5022106.0,0.0,0.0,0.0,0.0,Interactive_Web,Real_Time_Interactive,Real_Time_Interactive,Real_Time_Interactive,Real_Time_Interactive,Background_Sync,Real_Time_Interactive,Real_Time_Interactive,Interactive_Web,Interactive_Web,56.21261481333333,8.370176666666666,* * 32.94%,150.37.248.94 * 17.47%,*:: 2001::/16 11.53%,* 150.37.128.0/17 8.20%,2001:f3ff:a30a:2f1:7fff:c08f:cf9c:f10d *:: 6.47%,203.190.187.182 * 5.60%,* 150.37.136.0/22 5.53%,* 150.37.137.0/24 4.48%,150.37.252.99 210.188.64.86 4.19%,*:: *:: 3.58%,1
2024-11-19,12:00,1731985200,5980.038566386667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,376.82479666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1983.693290384933,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,226094878.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Background_Sync,Interactive_Web,Interactive_Web,Streaming_Media,Background_Sync,Interactive_Web,Interactive_Web,Interactive_Web,Interactive_Web,Real_Time_Interactive,5980.038566386667,376.82479666666666,* * 38.83%,150.37.248.94 * 11.36%,* 203.190.176.0/20 11.01%,2404:93dc:a0b3:f7a0::/59 2001:fe1d:be8d:e07a:98fe:30af:f063:e35b 9.13%,*:: 2001::/16 7.94%,* 150.37.128.0/17 5.75%,2404:93dc:a0b3:f7ba::/63 2001:fe1d:be8d:e07a:98fe:30af:f063:e35b 5.72%,2404:93dc:a0b3:f7b4::/63 2001:fe1d:be8d:e07a:98fe:30af:f063:e35b 5.09%,2001::/16 *:: 4.46%,*:: *:: 0.71%,5
2025-08-14,00:00,1755097200,0.0,170.91056706666666,82.5658612,110.12033496,77.37603408,38.74821256,0.0,0.0,0.0,0.0,0.0,27.849551666666667,20.506275,8.181426666666667,5.445326666666666,9.293231666666667,0.0,0.0,0.0,0.0,0.0,767.1154329175017,503.2963153961409,1682.4745158546102,1776.202761021989,521.1886180964319,0.0,0.0,0.0,0.0,0.0,16709731.0,12303765.0,4908856.0,3267196.0,5575939.0,0.0,0.0,0.0,0.0,Background_Sync,Interactive_Web,Interactive_Web,Interactive_Web,Interactive_Web,Real_Time_Interactive,Streaming_Media,Real_Time_Interactive,Real_Time_Interactive,Interactive_Web,479.7210098666667,71.27581166666667,* * 34.50%,150.37.248.94 * 16.30%,*:: *:: 10.04%,* 150.37.0.0/16 7.87%,150.37.252.99 210.188.64.86 5.91%,*:: 2001:fe1d:be00::/39 5.76%,2001:f3ff:a30a:2f1:7fff:c08f:cf9c:f10d *:: 5.74%,* 150.37.192.0/18 5.35%,* 150.37.136.0/23 4.31%,* 202.0.0.0/8 4.23%,2
2024-08-16,10:30,1723771800,0.0,143.28545469333332,0.0,0.0,0.0,94.75967061333333,0.0,44.55299417333333,0.0,0.0,0.0,25.332648333333335,0.0,0.0,0.0,6.2388699999999995,0.0,2.2542833333333334,0.0,0.0,0.0,707.0197162568013,0.0,0.0,0.0,1898.5743935466944,0.0,2470.463312804513,0.0,0.0,0.0,15199589.0,0.0,0.0,0.0,3743322.0,0.0,1352570.0,0.0,0.0,Interactive_Web,Interactive_Web,Real_Time_Interactive,Interactive_Web,Streaming_Media,Interactive_Web,Real_Time_Interactive,Interactive_Web,Real_Time_Interactive,Real_Time_Interactive,282.59811948,33.82580166666666,* * 30.46%,150.37.248.94 * 14.99%,*:: 2001::/16 11.69%,150.37.158.57 * 9.96%,* 150.37.128.0/19 7.31%,2001:f3ff:a30a:2f1:7fff:c08f:cf9c:f10d *:: 6.57%,* 150.37.128.0/17 6.51%,150.37.128.0/17 * 5.29%,* 150.37.136.0/23 4.82%,*:: *:: 2.40%,2
2024-03-04,04:10,1709493000,0.0,0.0,0.0,0.0,70.51093117333333,0.0,53.19429937333334,0.0,71.89498948,0.0,0.0,0.0,0.0,0.0,3.95613,0.0,17.223203333333334,0.0,5.39493,0.0,0.0,0.0,0.0,0.0,2227.901104530606,0.0,386.0656634528497,0.0,1665.7998685803152,0.0,0.0,0.0,0.0,0.0,2373678.0,0.0,10333922.0,0.0,3236958.0,0.0,Interactive_Web,Streaming_Media,Background_Sync,Real_Time_Interactive,Interactive_Web,Real_Time_Interactive,Real_Time_Interactive,Real_Time_Interactive,Interactive_Web,Real_Time_Interactive,195.60022002666668,26.57426333333333,* * 32.16%,150.37.248.94 * 18.18%,* 150.37.0.0/18 17.84%,* 150.37.128.0/18 7.02%,* 150.37.248.94 5.00%,*:: 2001::/16 4.71%,2001:f3ff:a30a:2f1:7fff:c08f:cf9c:f10d *:: 4.68%,* 150.37.0.0/16 4.44%,52.0.0.0/8 150.37.54.116 4.34%,*:: *:: 1.63%,2
2023-11-13,07:20,1699827600,354.41897844,0.0,0.0,0.0,0.0,0.0,0.0,25.235212253333337,0.0,0.0,59.261835,0.0,0.0,0.0,0.0,0.0,0.0,2.24016,0.0,0.0,747.5700390478966,0.0,0.0,0.0,0.0,0.0,0.0,1408.1143898947696,0.0,0.0,35557101.0,0.0,0.0,0.0,0.0,0.0,0.0,1344096.0,0.0,0.0,Interactive_Web,Real_Time_Interactive,Real_Time_Interactive,Real_Time_Interactive,Streaming_Media,Real_Time_Interactive,Real_Time_Interactive,Background_Sync,Real_Time_Interactive,Real_Time_Interactive,379.6541906933333,61.501995,* * 35.48%,150.37.248.94 * 15.85%,* 202.203.193.0/24 9.91%,* 163.45.0.0/16 8.34%,* 150.37.0.0/16 8.15%,2001::/16 *:: 5.43%,* 157.90.0.0/16 4.50%,*:: *:: 4.26%,* 163.45.0.0/18 4.13%,* 150.37.136.0/22 3.94%,1
2025-09-19,03:20,1758219600,0.0,0.0,0.0,0.0,0.0,0.0,41.13149086666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.296781666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,619.6904492484938,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4978069.0,0.0,0.0,0.0,Interactive_Web,Interactive_Web,Real_Time_Interactive,Background_Sync,Real_Time_Interactive,Real_Time_Interactive,Real_Time_Interactive,Real_Time_Interactive,Real_Time_Interactive,Streaming_Media,41.13149086666667,8.296781666666666,* * 35.50%,150.37.248.94 * 11.71%,* 150.37.0.0/16 11.29%,203.190.176.0/21 * 9.71%,*:: 2001::/16 6.93%,* 203.190.176.0/20 6.10%,* 150.37.192.0/18 4.85%,*:: *:: 4.69%,*:: 2001:fe1d:be00::/39 4.67%,150.37.252.99 210.188.64.86 4.55%,1
2025-06-01,14:10,1748754600,0.0,240.2859189333333,208.16849577333335,0.0,60.63625973333333,0.0,25.174195079999997,0.0,55.04622442666667,0.0,0.0,28.402691666666662,17.693851666666667,0.0,5.965255,0.0,6.749581666666667,0.0,5.923525,0.0,0.0,1057.496247861485,1470.6273377823993,0.0,1270.613321084625,0.0,466.2176917631191,0.0,1161.601926780647,0.0,0.0,17041615.0,10616311.0,0.0,3579153.0,0.0,4049749.0,0.0,3554115.0,0.0,Background_Sync,Interactive_Web,Streaming_Media,Interactive_Web,Interactive_Web,Real_Time_Interactive,Real_Time_Interactive,Real_Time_Interactive,Real_Time_Interactive,Interactive_Web,589.3110939466666,64.734905,* * 34.01%,* 150.37.128.0/17 15.40%,150.37.248.94 * 13.13%,*:: *:: 9.76%,2001:f3ff:a30a:2f1:7fff:c08f:cf9c:f10d *:: 5.65%,*:: 2001:fe1d:be00::/39 4.98%,* 150.37.136.0/23 4.57%,203.190.176.0/20 * 4.55%,150.37.252.99 210.188.64.86 4.23%,* 150.37.138.0/24 3.72%,2
2025-05-16,17:30,1747384200,0.0,394.55958845333333,0.0,134.18744633333333,97.29296550666666,80.99805162666667,86.02831721333334,75.36950784,62.340072586666665,105.65064942666666,0.0,28.111253333333337,0.0,20.430093333333335,11.163891666666666,19.317843333333336,14.212286666666667,7.490396666666666,12.50532,10.905048333333331,0.0,1754.4556968644583,0.0,821.0158670347075,1089.371076991521,524.114223240586,756.6368385242254,1257.7689672865567,623.1355193896145,1211.029128405208,0.0,16866752.0,0.0,12258056.0,6698335.0,11590706.0,8527372.0,4494238.0,7503192.0,6543029.0,Background_Sync,Interactive_Web,Background_Sync,Interactive_Web,Streaming_Media,Interactive_Web,Interactive_Web,Interactive_Web,Real_Time_Interactive,Interactive_Web,1036.4265989866667,124.13613333333332,* * 29.70%,*:: *:: 15.56%,150.37.248.94 * 10.72%,* 202.0.0.0/8 8.36%,* 150.37.0.0/16 8.35%,* 150.37.128.0/18 6.85%,* 202.203.193.120/30 6.24%,* 202.203.193.116/30 6.00%,* 203.190.184.0/21 4.15%,2404:93dc:a0b3:f7a0::/59 2001:fe1d:be8d:e07a::/64 4.06%,4
2025-04-10,08:10,1744240200,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Real_Time_Interactive,Interactive_Web,Background_Sync,Streaming_Media,Real_Time_Interactive,Real_Time_Interactive,Real_Time_Interactive,Real_Time_Interactive,Real_Time_Interactive,Real_Time_Interactive,0.0,0.0,* * 41.90%,150.37.248.94 * 17.70%,* 150.37.128.0/17 7.87%,203.190.160.0/19 * 6.35%,*:: 2001::/16 5.36%,* 150.37.136.0/23 4.72%,*:: 2001:f3ff:a30a:8000::/50 4.29%,* 150.37.192.0/18 4.21%,2001:f3ff:a30a:2f1:7fff:c08f:cf9c:f10d *:: 4.15%,*:: *:: 3.45%,1
2025-03-24,03:10,1742753400,134.64750450666665,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55.30122666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,304.3501758972435,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33180736.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Interactive_Web,Interactive_Web,Real_Time_Interactive,Streaming_Media,Interactive_Web,Interactive_Web,Real_Time_Interactive,Interactive_Web,Real_Time_Interactive,Interactive_Web,134.64750450666665,55.30122666666667,* * 30.52%,150.37.248.94 * 22.14%,* 150.37.128.0/17 7.72%,203.190.176.0/20 * 7.58%,*:: *:: 6.71%,*:: 2001:f3ff:a30a:8000::/50 6.50%,2001:f3ff:a30a:2f1:7fff:c08f:cf9c:f10d *:: 4.92%,* 150.37.192.0/18 4.87%,150.37.252.99 210.188.64.86 4.53%,*:: 2001:fe1d:be00::/39 4.51%,1
2024-05-19,07:30,1716071400,0.0,0.0,33.47017344,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.043258333333334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,462.6398501277656,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5425955.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Interactive_Web,Real_Time_Interactive,Real_Time_Interactive,Real_Time_Interactive,Real_Time_Interactive,Real_Time_Interactive,Streaming_Media,Real_Time_Interactive,Real_Time_Interactive,Real_Time_Interactive,33.47017344,9.043258333333334,* * 29.31%,150.37.248.94 * 23.03%,*:: *:: 9.89%,* 150.37.0.0/16 8.08%,2001:f3ff:a30a:2f1:7fff:c08f:cf9c:f10d *:: 7.35%,* 150.37.136.0/23 5.56%,* 150.37.248.94 4.57%,203.190.187.182 * 4.45%,* 150.37.192.0/18 3.91%,150.37.252.99 210.188.64.86 3.86%,1
2025-06-27,19:10,1751019000,742.5505424266667,238.28799937333332,143.1981795466667,0.0,12.92574664,83.05155878666666,0.0,7.490429866666666,34.69117525333333,0.0,75.75831666666667,28.645461666666662,26.746483333333337,0.0,15.82039,11.948361666666663,0.0,2.4024733333333335,6.2311483333333335,0.0,1225.1964125830848,1039.815670219314,669.2383525809312,0.0,102.12885586259252,868.8592744305112,0.0,389.72492237166693,695.922593187077,0.0,45454990.0,17187277.0,16047890.0,0.0,9492234.0,7169017.0,0.0,1441484.0,3738689.0,0.0,Streaming_Media,Interactive_Web,Interactive_Web,Interactive_Web,Real_Time_Interactive,Background_Sync,Interactive_Web,Real_Time_Interactive,Real_Time_Interactive,Interactive_Web,1262.1956318933337,167.552635,* * 43.78%,*:: 2001::/16 11.71%,150.37.248.94 * 9.66%,*:: 2001:fe1d:be8d:e08d:7f01:ce1f:c183:fc0b 7.68%,* 202.203.193.116/30 5.45%,2001:f3ff:a30a:2f1:7fff:c08f:cf9c:f10d *:: 5.41%,* 150.37.136.0/22 5.08%,* 202.203.193.120/30 4.87%,203.190.176.0/20 * 3.98%,*:: *:: 2.38%,3
2024-05-18,17:40,1716021600,443.47121770666666,0.0,0.0,0.0,0.0,0.0,0.0,19.0045944,40.50916365333334,0.0,64.455665,0.0,0.0,0.0,0.0,0.0,0.0,7.533738333333334,4.572748333333333,0.0,860.0314993776472,0.0,0.0,0.0,0.0,0.0,0.0,315.324769044496,1107.3527532129658,0.0,38673399.0,0.0,0.0,0.0,0.0,0.0,0.0,4520243.0,2743649.0,0.0,Interactive_Web,Streaming_Media,Real_Time_Interactive,Background_Sync,Real_Time_Interactive,Interactive_Web,Real_Time_Interactive,Real_Time_Interactive,Real_Time_Interactive,Real_Time_Interactive,502.98497576,76.56215166666667,* * 31.37%,150.37.248.94 * 20.10%,*:: *:: 9.61%,* 150.37.128.0/17 8.41%,* 150.37.136.0/23 7.38%,2001:f3ff:a30a:2f1:7fff:c08f:cf9c:f10d *:: 6.40%,203.190.187.182 * 5.04%,* 150.37.248.94 4.32%,150.37.252.99 210.188.64.86 3.75%,* 203.190.184.0/21 3.63%,2
2024-12-31,15:50,1735627800,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.241370573333334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.7150666666666665,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,849.2906331873811,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2229040.0,Interactive_Web,Streaming_Media,Background_Sync,Interactive_Web,Real_Time_Interactive,Real_Time_Interactive,Real_Time_Interactive,Interactive_Web,Real_Time_Interactive,Real_Time_Interactive,25.241370573333334,3.7150666666666665,* * 32.48%,150.37.248.94 * 18.97%,*:: 2001::/16 10.42%,203.190.160.0/19 * 7.42%,* 150.37.136.0/22 6.91%,2001:f3ff:a30a:2f1:7fff:c08f:cf9c:f10d *:: 6.72%,150.37.252.99 210.188.64.86 4.61%,150.37.138.242 146.94.201.126 4.57%,* 150.37.248.94 4.34%,*:: *:: 3.55%,1
2025-04-22,13:20,1745295600,1863.4246088733332,1863.4246088733332,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,186.39996166666668,186.39996166666668,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1249.614399200923,1249.614399200923,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,111839977.0,111839977.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Background_Sync,Background_Sync,Interactive_Web,Streaming_Media,Interactive_Web,Background_Sync,Background_Sync,Real_Time_Interactive,Real_Time_Interactive,Real_Time_Interactive,3726.8492177466665,372.79992333333337,* * 28.44%,* 202.203.193.0/25 13.13%,150.37.248.94 * 12.22%,*:: *:: 11.66%,* 150.37.0.0/16 11.53%,* 202.203.193.120/30 6.35%,203.190.176.0/20 * 5.58%,*:: 2001:f3ff:a30a:a000::/51 3.84%,2001:f3ff:a30a:2f1:7fff:c08f:cf9c:f10d *:: 3.67%,* 150.37.192.0/18 3.56%,5
2024-04-18,22:50,1713448200,0.0,298.33166938666665,0.0,76.26687012000001,31.32760288,0.0,0.0,0.0,0.0,0.0,0.0,23.360786666666662,0.0,23.15873,7.337781666666666,0.0,0.0,0.0,0.0,0.0,0.0,1596.3271787650986,0.0,411.6529172800063,533.6695118347529,0.0,0.0,0.0,0.0,0.0,0.0,14016472.0,0.0,13895238.0,4402669.0,0.0,0.0,0.0,0.0,0.0,Interactive_Web,Background_Sync,Interactive_Web,Real_Time_Interactive,Real_Time_Interactive,Streaming_Media,Real_Time_Interactive,Real_Time_Interactive,Interactive_Web,Real_Time_Interactive,405.9261423866667,53.857298333333326,* * 31.41%,150.37.248.94 * 17.33%,* 150.37.0.0/16 16.40%,*:: 2001::/16 6.96%,* 202.0.0.0/8 6.82%,2001:f3ff:a30a:2f1:7fff:c08f:cf9c:f10d *:: 4.92%,* 202.203.193.120/30 4.78%,* 202.203.193.116/30 4.73%,203.190.176.0/20 * 4.49%,*:: *:: 2.16%,2
